phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/builds/library-cli/,Build 2: reusable library & CLI,HTML anchor,200,https://typescript.robertdevore.com/builds/library-cli/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/tsconfig/,18Configuring TypeScript,HTML anchor,200,https://typescript.robertdevore.com/lessons/tsconfig/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/modules/,"19ESM, CommonJS & module resolution",HTML anchor,200,https://typescript.robertdevore.com/lessons/modules/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/runtime-validation/,20Runtime validation & trusted boundaries,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-validation/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/async/,21Async TypeScript & cancellation,HTML anchor,200,https://typescript.robertdevore.com/lessons/async/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/http-clients/,22HTTP clients & external APIs,HTML anchor,200,https://typescript.robertdevore.com/lessons/http-clients/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/testing/,23Runtime tests & type tests,HTML anchor,200,https://typescript.robertdevore.com/lessons/testing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,"24Linting, formatting & static analysis",HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/node-application/,25Building a Node.js application,HTML anchor,200,https://typescript.robertdevore.com/lessons/node-application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/builds/application/,Build 3: validated HTTP application,HTML anchor,200,https://typescript.robertdevore.com/builds/application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/library-design/,26Designing library APIs,HTML anchor,200,https://typescript.robertdevore.com/lessons/library-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/declaration-files/,27Declaration files,HTML anchor,200,https://typescript.robertdevore.com/lessons/declaration-files/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/publishing/,28Publishing typed packages,HTML anchor,200,https://typescript.robertdevore.com/lessons/publishing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/workspaces/,29Workspaces & project boundaries,HTML anchor,200,https://typescript.robertdevore.com/lessons/workspaces/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/performance/,30Compiler & editor performance,HTML anchor,200,https://typescript.robertdevore.com/lessons/performance/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/javascript-migration/,31Migrating JavaScript safely,HTML anchor,200,https://typescript.robertdevore.com/lessons/javascript-migration/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/builds/package-consumer/,Build 4: package & independent consumer,HTML anchor,200,https://typescript.robertdevore.com/builds/package-consumer/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/advanced-design/,32Practical advanced types,HTML anchor,200,https://typescript.robertdevore.com/lessons/advanced-design/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/runtime-safety/,33Type safety versus runtime safety,HTML anchor,200,https://typescript.robertdevore.com/lessons/runtime-safety/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/architecture/,34Architecture for large TypeScript systems,HTML anchor,200,https://typescript.robertdevore.com/lessons/architecture/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/compiler-tooling/,"35Compiler, language service & LSP",HTML anchor,200,https://typescript.robertdevore.com/lessons/compiler-tooling/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/shipping/,36Shipping & maintaining TypeScript,HTML anchor,200,https://typescript.robertdevore.com/lessons/shipping/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/builds/capstone/,Capstone: typed job execution platform,HTML anchor,200,https://typescript.robertdevore.com/builds/capstone/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/course/,STAGE 03 / REAL APPLICATIONS,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/testing/,PREVIOUSRuntime tests & type tests,HTML anchor,200,https://typescript.robertdevore.com/lessons/testing/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/node-application/,NEXT Building a Node.js application,HTML anchor,200,https://typescript.robertdevore.com/lessons/node-application/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Where you are,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Mental model,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,JavaScript reality,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,TypeScript model,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Working example,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Type-checker drill,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,A small workflow,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Runtime drill,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Professional pattern,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Exercise,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Checkpoint,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/lessons/static-analysis/,Sources,HTML anchor,200,https://typescript.robertdevore.com/lessons/static-analysis/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/,TypeScript / The course,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/course/,Learning path,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/research/,Sources & versions,HTML anchor,200,https://typescript.robertdevore.com/research/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/static-analysis/,https://typescript.robertdevore.com/sitemap.xml,Sitemap,HTML anchor,200,https://typescript.robertdevore.com/sitemap.xml,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/lessons/conditional-types/,Skip to content,HTML anchor,200,https://typescript.robertdevore.com/lessons/conditional-types/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/,TypeScript / THE COURSE,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/reference/,Reference,HTML anchor,200,https://typescript.robertdevore.com/reference/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/about/,About,HTML anchor,200,https://typescript.robertdevore.com/about/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/search/,Search,HTML anchor,200,https://typescript.robertdevore.com/search/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/,Home,HTML anchor,200,https://typescript.robertdevore.com/,0,local target + fragment,,
baseline,https://typescript.robertdevore.com/lessons/conditional-types/,https://typescript.robertdevore.com/course/,Course,HTML anchor,200,https://typescript.robertdevore.com/course/,0,local target + fragment,,
